Address,Element,FileName,Recovery,Run,SheetName,Sl_No,Stage
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 09m 21.6429s.jpg,Lead,Cell1 22h 09m 21.6429s.jpg,11.3583575189554,9,R9_Lead,2803,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 09m 23.6689s.jpg,Lead,Cell1 22h 09m 23.6689s.jpg,11.3583713954109,9,R9_Lead,2804,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 09m 25.7460s.jpg,Lead,Cell1 22h 09m 25.7460s.jpg,11.358328591206998,9,R9_Lead,2805,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 09m 27.7639s.jpg,Lead,Cell1 22h 09m 27.7639s.jpg,11.358428715093,9,R9_Lead,2806,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 09m 29.6979s.jpg,Lead,Cell1 22h 09m 29.6979s.jpg,11.3582904807517,9,R9_Lead,2807,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 09m 31.7599s.jpg,Lead,Cell1 22h 09m 31.7599s.jpg,11.358105464955301,9,R9_Lead,2808,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 09m 33.7070s.jpg,Lead,Cell1 22h 09m 33.7070s.jpg,11.360368121424901,9,R9_Lead,2809,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 09m 35.8050s.jpg,Lead,Cell1 22h 09m 35.8050s.jpg,11.3495474902471,9,R9_Lead,2810,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 09m 37.8900s.jpg,Lead,Cell1 22h 09m 37.8900s.jpg,11.4021292345032,9,R9_Lead,2811,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 09m 40.1129s.jpg,Lead,Cell1 22h 09m 40.1129s.jpg,11.5622576990177,9,R9_Lead,2812,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 09m 41.7769s.jpg,Lead,Cell1 22h 09m 41.7769s.jpg,11.588687592217697,9,R9_Lead,2813,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 09m 43.9110s.jpg,Lead,Cell1 22h 09m 43.9110s.jpg,11.575343580382901,9,R9_Lead,2814,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 09m 46.1050s.jpg,Lead,Cell1 22h 09m 46.1050s.jpg,11.651974769240901,9,R9_Lead,2815,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 09m 47.9679s.jpg,Lead,Cell1 22h 09m 47.9679s.jpg,11.759371059084899,9,R9_Lead,2816,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 09m 50.1819s.jpg,Lead,Cell1 22h 09m 50.1819s.jpg,11.797216135888801,9,R9_Lead,2817,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 09m 52.390s.jpg,Lead,Cell1 22h 09m 52.390s.jpg,11.798637669428599,9,R9_Lead,2818,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 09m 54.1380s.jpg,Lead,Cell1 22h 09m 54.1380s.jpg,11.8001828223971,9,R9_Lead,2819,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 09m 56.1319s.jpg,Lead,Cell1 22h 09m 56.1319s.jpg,11.799137739809101,9,R9_Lead,2820,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 09m 58.1089s.jpg,Lead,Cell1 22h 09m 58.1089s.jpg,11.7995671299536,9,R9_Lead,2821,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 00.2690s.jpg,Lead,Cell1 22h 10m 00.2690s.jpg,11.799452587343499,9,R9_Lead,2822,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 02.1889s.jpg,Lead,Cell1 22h 10m 02.1889s.jpg,11.799417589550199,9,R9_Lead,2823,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 04.829s.jpg,Lead,Cell1 22h 10m 04.829s.jpg,11.799517771836099,9,R9_Lead,2824,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 08.1579s.jpg,Lead,Cell1 22h 10m 08.1579s.jpg,11.798039216212098,9,R9_Lead,2826,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 12.3320s.jpg,Lead,Cell1 22h 10m 12.3320s.jpg,11.777262020563901,9,R9_Lead,2828,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 14.3810s.jpg,Lead,Cell1 22h 10m 14.3810s.jpg,11.8734235450823,9,R9_Lead,2829,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 16.4409s.jpg,Lead,Cell1 22h 10m 16.4409s.jpg,12.0399795142874,9,R9_Lead,2830,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 18.3980s.jpg,Lead,Cell1 22h 10m 18.3980s.jpg,12.017577295731302,9,R9_Lead,2831,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 20.3519s.jpg,Lead,Cell1 22h 10m 20.3519s.jpg,12.0192557665307,9,R9_Lead,2832,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 22.5139s.jpg,Lead,Cell1 22h 10m 22.5139s.jpg,12.0207168880182,9,R9_Lead,2833,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 24.6119s.jpg,Lead,Cell1 22h 10m 24.6119s.jpg,12.019688976283698,9,R9_Lead,2834,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 26.5920s.jpg,Lead,Cell1 22h 10m 26.5920s.jpg,12.0201260010815,9,R9_Lead,2835,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 28.4289s.jpg,Lead,Cell1 22h 10m 28.4289s.jpg,12.0199795898417,9,R9_Lead,2836,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 30.5869s.jpg,Lead,Cell1 22h 10m 30.5869s.jpg,12.0200198187652,9,R9_Lead,2837,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 32.6170s.jpg,Lead,Cell1 22h 10m 32.6170s.jpg,12.020011441580902,9,R9_Lead,2838,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 34.4240s.jpg,Lead,Cell1 22h 10m 34.4240s.jpg,12.020012107746801,9,R9_Lead,2839,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 36.6730s.jpg,Lead,Cell1 22h 10m 36.6730s.jpg,12.020012630917801,9,R9_Lead,2840,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 38.7439s.jpg,Lead,Cell1 22h 10m 38.7439s.jpg,12.020012255662401,9,R9_Lead,2841,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 40.6429s.jpg,Lead,Cell1 22h 10m 40.6429s.jpg,12.0200124159934,9,R9_Lead,2842,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 42.6129s.jpg,Lead,Cell1 22h 10m 42.6129s.jpg,12.0200123628113,9,R9_Lead,2843,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 44.8429s.jpg,Lead,Cell1 22h 10m 44.8429s.jpg,12.0200123756603,9,R9_Lead,2844,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 46.8780s.jpg,Lead,Cell1 22h 10m 46.8780s.jpg,12.0200123756828,9,R9_Lead,2845,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 48.8640s.jpg,Lead,Cell1 22h 10m 48.8640s.jpg,12.020012378196302,9,R9_Lead,2846,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 50.8110s.jpg,Lead,Cell1 22h 10m 50.8110s.jpg,12.0200123374998,9,R9_Lead,2847,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 53.9930s.jpg,Lead,Cell1 22h 10m 53.9930s.jpg,12.0200122828038,9,R9_Lead,2848,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 54.7850s.jpg,Lead,Cell1 22h 10m 54.7850s.jpg,12.020011778446099,9,R9_Lead,2849,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 56.9579s.jpg,Lead,Cell1 22h 10m 56.9579s.jpg,12.020014108196499,9,R9_Lead,2850,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 10m 59.8589s.jpg,Lead,Cell1 22h 10m 59.8589s.jpg,12.0200036311442,9,R9_Lead,2851,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 01.9949s.jpg,Lead,Cell1 22h 11m 01.9949s.jpg,12.020043398070099,9,R9_Lead,2852,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 05.499s.jpg,Lead,Cell1 22h 11m 05.499s.jpg,12.0202175775864,9,R9_Lead,2854,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 06.8750s.jpg,Lead,Cell1 22h 11m 06.8750s.jpg,12.020466578427902,9,R9_Lead,2855,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 09.2390s.jpg,Lead,Cell1 22h 11m 09.2390s.jpg,12.019490545076803,9,R9_Lead,2856,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 13.1970s.jpg,Lead,Cell1 22h 11m 13.1970s.jpg,11.996417294709198,9,R9_Lead,2858,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 15.1900s.jpg,Lead,Cell1 22h 11m 15.1900s.jpg,12.1342518028894,9,R9_Lead,2859,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 17.1900s.jpg,Lead,Cell1 22h 11m 17.1900s.jpg,12.264300736810698,9,R9_Lead,2860,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 19.3450s.jpg,Lead,Cell1 22h 11m 19.3450s.jpg,12.235117718831699,9,R9_Lead,2861,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 21.2730s.jpg,Lead,Cell1 22h 11m 21.2730s.jpg,12.2412180046781,9,R9_Lead,2862,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 23.2969s.jpg,Lead,Cell1 22h 11m 23.2969s.jpg,12.2405403398668,9,R9_Lead,2863,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 25.1589s.jpg,Lead,Cell1 22h 11m 25.1589s.jpg,12.242245899325399,9,R9_Lead,2864,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 27.3510s.jpg,Lead,Cell1 22h 11m 27.3510s.jpg,12.232014081324,9,R9_Lead,2865,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 29.4379s.jpg,Lead,Cell1 22h 11m 29.4379s.jpg,12.286775246312999,9,R9_Lead,2866,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 31.4289s.jpg,Lead,Cell1 22h 11m 31.4289s.jpg,12.4017274460792,9,R9_Lead,2867,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 33.3670s.jpg,Lead,Cell1 22h 11m 33.3670s.jpg,12.468914402930801,9,R9_Lead,2868,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 35.3289s.jpg,Lead,Cell1 22h 11m 35.3289s.jpg,12.4597784971721,9,R9_Lead,2869,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 37.4319s.jpg,Lead,Cell1 22h 11m 37.4319s.jpg,12.460436802612099,9,R9_Lead,2870,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 39.4990s.jpg,Lead,Cell1 22h 11m 39.4990s.jpg,12.466376369781699,9,R9_Lead,2871,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 41.5750s.jpg,Lead,Cell1 22h 11m 41.5750s.jpg,12.4374656719338,9,R9_Lead,2872,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 43.6740s.jpg,Lead,Cell1 22h 11m 43.6740s.jpg,12.5769940999422,9,R9_Lead,2873,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 45.6029s.jpg,Lead,Cell1 22h 11m 45.6029s.jpg,12.705338149656802,9,R9_Lead,2874,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 47.5799s.jpg,Lead,Cell1 22h 11m 47.5799s.jpg,12.676289071886801,9,R9_Lead,2875,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 49.6500s.jpg,Lead,Cell1 22h 11m 49.6500s.jpg,12.682172016048801,9,R9_Lead,2876,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 51.6050s.jpg,Lead,Cell1 22h 11m 51.6050s.jpg,12.6813581991604,9,R9_Lead,2877,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 53.6579s.jpg,Lead,Cell1 22h 11m 53.6579s.jpg,12.686473393025501,9,R9_Lead,2878,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 55.7969s.jpg,Lead,Cell1 22h 11m 55.7969s.jpg,12.658256563964699,9,R9_Lead,2879,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 57.7590s.jpg,Lead,Cell1 22h 11m 57.7590s.jpg,12.798233000896001,9,R9_Lead,2880,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 11m 59.7809s.jpg,Lead,Cell1 22h 11m 59.7809s.jpg,12.92600221706,9,R9_Lead,2881,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 01.7379s.jpg,Lead,Cell1 22h 12m 01.7379s.jpg,12.8965866601105,9,R9_Lead,2882,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 03.7520s.jpg,Lead,Cell1 22h 12m 03.7520s.jpg,12.9030320873027,9,R9_Lead,2883,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 05.9349s.jpg,Lead,Cell1 22h 12m 05.9349s.jpg,12.902346370501,9,R9_Lead,2884,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 07.9249s.jpg,Lead,Cell1 22h 12m 07.9249s.jpg,12.902048633297902,9,R9_Lead,2885,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 09.7139s.jpg,Lead,Cell1 22h 12m 09.7139s.jpg,12.9022964185812,9,R9_Lead,2886,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 12.1059s.jpg,Lead,Cell1 22h 12m 12.1059s.jpg,12.902212681646303,9,R9_Lead,2887,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 14.350s.jpg,Lead,Cell1 22h 12m 14.350s.jpg,12.902218291577,9,R9_Lead,2888,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 16.2349s.jpg,Lead,Cell1 22h 12m 16.2349s.jpg,12.902213560367802,9,R9_Lead,2889,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 18.2230s.jpg,Lead,Cell1 22h 12m 18.2230s.jpg,12.9022156849913,9,R9_Lead,2890,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 24.3399s.jpg,Lead,Cell1 22h 12m 24.3399s.jpg,12.9022151113464,9,R9_Lead,2893,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 26.3010s.jpg,Lead,Cell1 22h 12m 26.3010s.jpg,12.9022151165477,9,R9_Lead,2894,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 30.3190s.jpg,Lead,Cell1 22h 12m 30.3190s.jpg,12.902215116812501,9,R9_Lead,2896,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 32.2349s.jpg,Lead,Cell1 22h 12m 32.2349s.jpg,12.902215117592599,9,R9_Lead,2897,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 34.1559s.jpg,Lead,Cell1 22h 12m 34.1559s.jpg,12.9022151173208,9,R9_Lead,2898,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 36.2699s.jpg,Lead,Cell1 22h 12m 36.2699s.jpg,12.9022151173985,9,R9_Lead,2899,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 38.2170s.jpg,Lead,Cell1 22h 12m 38.2170s.jpg,12.902215117381198,9,R9_Lead,2900,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 40.3980s.jpg,Lead,Cell1 22h 12m 40.3980s.jpg,12.902215117383198,9,R9_Lead,2901,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 42.4159s.jpg,Lead,Cell1 22h 12m 42.4159s.jpg,12.9022151173839,9,R9_Lead,2902,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 44.4400s.jpg,Lead,Cell1 22h 12m 44.4400s.jpg,12.902215117383301,9,R9_Lead,2903,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 46.3410s.jpg,Lead,Cell1 22h 12m 46.3410s.jpg,12.902215117383498,9,R9_Lead,2904,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 48.4860s.jpg,Lead,Cell1 22h 12m 48.4860s.jpg,12.9022151173834,9,R9_Lead,2905,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 50.5629s.jpg,Lead,Cell1 22h 12m 50.5629s.jpg,12.902215117383498,9,R9_Lead,2906,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 52.5769s.jpg,Lead,Cell1 22h 12m 52.5769s.jpg,12.902215117383498,9,R9_Lead,2907,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 54.5299s.jpg,Lead,Cell1 22h 12m 54.5299s.jpg,12.902215117383498,9,R9_Lead,2908,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 12m 58.6480s.jpg,Lead,Cell1 22h 12m 58.6480s.jpg,12.902215117383498,9,R9_Lead,2910,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 13m 00.3689s.jpg,Lead,Cell1 22h 13m 00.3689s.jpg,12.902215117383498,9,R9_Lead,2911,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 13m 02.6549s.jpg,Lead,Cell1 22h 13m 02.6549s.jpg,12.902215117383498,9,R9_Lead,2912,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 13m 04.8259s.jpg,Lead,Cell1 22h 13m 04.8259s.jpg,12.902215117383498,9,R9_Lead,2913,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 13m 06.7709s.jpg,Lead,Cell1 22h 13m 06.7709s.jpg,12.902215117383498,9,R9_Lead,2914,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 13m 08.4400s.jpg,Lead,Cell1 22h 13m 08.4400s.jpg,12.902215117383498,9,R9_Lead,2915,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 13m 12.6219s.jpg,Lead,Cell1 22h 13m 12.6219s.jpg,12.902215117383498,9,R9_Lead,2917,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 13m 14.9570s.jpg,Lead,Cell1 22h 13m 14.9570s.jpg,12.902215117383498,9,R9_Lead,2918,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 13m 16.5699s.jpg,Lead,Cell1 22h 13m 16.5699s.jpg,12.902215117383498,9,R9_Lead,2919,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 13m 18.9830s.jpg,Lead,Cell1 22h 13m 18.9830s.jpg,12.902215117383498,9,R9_Lead,2920,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_9/Image data/Stage 1/pics/Cell1 22h 13m 20.9019s.jpg,Lead,Cell1 22h 13m 20.9019s.jpg,12.902215117383498,9,R9_Lead,2921,1
